res_state,res_county,total_deaths,deaths_male,deaths_65p,pct_male,pct_65p,population,med_age,med_income,area_km2,lon,lat,Y,density
NJ,ESSEX,2512,1389,1978,55.2945859872612,78.7420382165605,860020,37.7,63959,335.270182198024,-74.2470196519423,40.7871987360963,292.086230552778,2565.15504707794
NJ,GLOUCESTER,446,228,446,51.1210762331839,100,302575,40.4,89056,872.264200362262,-75.1412159112234,39.7172426314867,147.401470709741,346.884579092363
NJ,HUDSON,1660,996,1362,60,82.0481927710844,721909,35.3,75062,149.937465544162,-74.0777301437074,40.7350796678596,229.945879605324,4814.73391176784
NJ,HUNTERDON,86,44,86,51.1627906976744,100,128793,46.6,117858,1132.86148098084,-74.9122618598767,40.5671876503462,66.7738153471074,113.688215339876
NJ,MERCER,631,286,612,45.324881141046,96.9889064976228,386492,38.8,83306,592.711182075866,-74.7016933612615,40.2834134810271,163.26340519338,652.074756960684
NJ,MIDDLESEX,1847,1003,1730,54.3042772062805,93.6654033567948,861460,39,91731,821.976830791595,-74.4118108104823,40.4390615278407,214.40345460033,1048.03440648124
NJ,MONMOUTH,1450,730,1391,50.3448275862069,95.9310344827586,642778,43.4,103523,1262.20342741879,-74.2211323886002,40.2604625221849,225.583327369636,509.250716672892
NJ,MORRIS,940,460,912,48.936170212766,97.0212765957447,508472,42.8,117298,1247.02885196946,-74.5446297533277,40.8619499997235,184.86760332919,407.74678083587
NJ,OCEAN,2564,1367,2419,53.3151326053042,94.3447737909516,638554,42.4,72679,1960.73852081347,-74.2808777190763,39.8847514790789,401.532211841129,325.670145826012
NJ,PASSAIC,1348,789,1187,58.5311572700297,88.0563798219585,523464,37.3,73562,514.249998868213,-74.3006519068487,41.0343455060534,257.51532101539,1017.91735761218
NJ,SALEM,42,14,42,33.3333333333333,100,64843,42.5,64234,903.279376284728,-75.3490267911279,39.5875887371989,64.7718335055442,71.7862066846974
NJ,SOMERSET,480,230,480,47.9166666666667,100,344788,41.8,116510,789.71990415711,-74.6163991798059,40.5633867147008,139.215981994733,436.595301935566
NJ,SUSSEX,215,126,203,58.6046511627907,94.4186046511628,143919,44.9,96222,1386.2771668345,-74.6909786829994,41.1391486465414,149.389587198355,103.816901441602
NJ,UNION,1428,812,1271,56.8627450980392,89.0056022408964,573680,38.9,82644,272.479853826245,-74.3085026855917,40.6600213727419,248.919258122995,2105.40336081442
NJ,WARREN,145,67,145,46.2068965517241,100,109520,44.5,83497,939.090420695085,-74.9974820418438,40.8570031675432,132.395909422936,116.623487564634
NM,BERNALILLO,1222,680,1042,55.6464811783961,85.2700490998363,676882,38,54308,3023.82196208004,-106.670062892368,35.0515409504116,180.533682384817,223.84981936383
NM,CHAVES,82,40,82,48.7804878048781,100,65153,36.1,46254,15735.0620576156,-104.468961319861,33.3625479200527,125.857596733842,4.14062555085168
NM,CIBOLA,11,0,11,0,100,26969,37.5,44731,11765.7886623924,-108.000341995782,34.9131432296465,40.787570914754,2.29215403861558
NM,LEA,52,19,52,36.5384615384615,100,74643,32,61867,11381.9731186366,-103.412439987233,32.7903167183671,69.6649384403092,6.5580017824661
NM,MCKINLEY,256,152,204,59.375,79.6875,72586,32.8,36179,14129.3507416876,-108.262736017116,35.5809601444378,352.685090788857,5.13724949766026
NM,SAN JUAN,269,150,221,55.7620817843866,82.1561338289963,121387,36.1,47643,14344.060598037,-108.320781940435,36.5082228081323,221.605278983746,8.46252699299191
NM,SANDOVAL,22,11,22,50,100,149301,40.3,65071,9619.77724001837,-106.864975819555,35.6881376776831,14.7353333199376,15.5202138547353
NM,SANTA FE,39,15,39,38.4615384615385,100,155056,46.8,60668,4950.77767037765,-105.976326096585,35.5061683439252,25.1522030750181,31.3195239866573
NM,VALENCIA,12,12,12,100,100,76507,38.7,50801,2764.7811236773,-106.808850235059,34.7155531305844,15.6848392957507,27.6719915890636
NV,CLARK,7734,4868,6204,62.9428497543315,80.2172226532196,2275970,37.5,61048,20876.6499817416,-115.013681367362,36.214032585608,339.811157440564,109.019885948681
NV,DOUGLAS,11,0,11,0,100,49529,52.9,71415,1911.06651956299,-119.616069994136,38.9120632728471,22.2092107654102,25.916941923783
NV,WASHOE,537,358,509,66.6666666666667,94.7858472998138,487725,38.5,68272,16937.5874143825,-119.66451346182,40.6569403953234,110.10302937106,28.7954233426332
NY,ALBANY,118,41,118,34.7457627118644,100,314024,37.9,68327,1381.23244694486,-73.9737273654761,42.6000979980955,37.5767457264413,227.350581500302
NY,BRONX,6345,3580,4877,56.4223798266352,76.8636721828211,1459323,34.5,41895,124.970733524952,-73.8659830131123,40.8500135408633,434.790652926049,11677.3180314944
NY,BROOME,37,11,37,29.7297297297297,100,198172,39.7,52237,1852.76293776486,-75.8193618718575,42.1602042655973,18.6706497386109,106.960257008957
NY,DUTCHESS,38,26,38,68.421052631579,100,295913,42.5,81842,2137.65668530622,-73.7429056932496,41.7648362353374,12.8416122306218,138.428683162288
NY,ERIE,2360,1129,2296,47.8389830508475,97.2881355932203,952353,40.2,59464,2730.32000042158,-78.7325026702819,42.7635271027667,247.807273143467,348.806366965392
NY,KINGS,11458,6287,9418,54.8699598533776,82.1958456973294,2716455,35.4,63973,213.908002772256,-73.9385215838353,40.6395272211099,421.799735316801,12699.1742468474
NY,MONROE,482,210,482,43.5684647302905,100,757747,39,62087,1726.64393842355,-77.6959334168884,43.1463787815782,63.6096216811152,438.855390586107
NY,NASSAU,1753,1009,1484,57.5584711922419,84.654877353109,1390584,41.9,120036,816.713990774902,-73.5864087113333,40.7327166732458,126.062143674888,1702.65725297617
NY,NEW YORK,3952,2193,3632,55.4908906882591,91.9028340080972,1679602,37.7,89812,82.9562743128883,-73.9675218226839,40.7781462916996,235.293837468638,20246.8350213632
NY,NIAGARA,42,11,42,26.1904761904762,100,212133,43.4,57252,1378.01128005668,-78.7453654405463,43.2000606037723,19.7988997468569,153.941410400701
NY,ONEIDA,15,0,15,0,100,231103,40.8,59113,3257.35325876696,-75.4358466859212,43.2414302567407,6.49061241091635,70.9480924053911
NY,ONONDAGA,96,28,96,29.1666666666667,100,474218,39.2,62668,2086.56078508072,-76.1944992606338,43.0056518335167,20.2438540924216,227.272554622296
NY,ONTARIO,13,0,13,0,100,112350,43.8,64795,1715.90447414257,-77.3000286647116,42.8527679921573,11.5709835336004,65.4756728553558
NY,ORANGE,309,153,294,49.5145631067961,95.1456310679612,400997,37.1,80816,2172.23647871439,-74.3055677465753,41.4021093167945,77.0579331017439,184.600987935405
NY,PUTNAM,26,14,26,53.8461538461539,100,97628,44.2,107246,637.896883001163,-73.7495295427481,41.4266853329839,26.6317040193387,153.046679802983
NY,QUEENS,10386,6167,8308,59.3780088580782,79.9922973233199,2389813,39.3,72028,324.327869164213,-73.8202613988068,40.7022388539615,434.594673307075,7368.50954609145
NY,RICHMOND,1497,736,1412,49.1649966599866,94.3219772879092,495113,40.2,85381,153.353688486363,-74.152415120159,40.5807611203886,302.355219919493,3228.56923029946
NY,ROCKLAND,472,310,382,65.6779661016949,80.9322033898305,337378,35.9,94840,516.370385048732,-74.0240276381267,41.1523298188971,139.902423987338,653.364348089328
NY,SCHENECTADY,11,11,11,100,100,159294,39.9,66488,542.423749261307,-74.0586323156205,42.8181258114677,6.90547038808744,293.670769793787
NY,STEUBEN,40,20,40,50,100,93321,42.9,55349,3636.6339300766,-77.3836627982674,42.2675378009384,42.8628068709079,25.6613675707619
NY,SUFFOLK,1854,1161,1587,62.621359223301,85.5987055016181,1522175,41.7,105362,2986.67069256032,-72.8457620852609,40.8690184608323,121.799398886462,509.656121041961
NY,TIOGA,12,0,12,0,100,48354,44.8,61965,1353.90719399284,-76.3064518751533,42.1702212563847,24.8169748107706,35.7144124904147
NY,ULSTER,33,13,33,39.3939393939394,100,181277,44.1,65306,3005.92822362692,-74.2583571473556,41.8879159462697,18.204184755926,60.3064965341298
NY,WASHINGTON,12,0,12,0,100,61106,44.2,59613,2190.80786999217,-73.4307531021492,43.3129580186631,19.6380060877819,27.8919940159875
NY,WESTCHESTER,1471,798,1297,54.2488103331067,88.1713120326309,1001489,41.1,99489,1235.82500565158,-73.756159190862,41.1621145952233,146.881293753601,810.380915922614
OH,ADAMS,37,22,37,59.4594594594595,100,27451,42.3,40067,1517.65406060318,-83.4720383314992,38.8455093667351,134.785618010273,18.0877847676893
OH,ALLEN,255,129,241,50.5882352941176,94.5098039215686,102137,39.4,51892,1054.10142481188,-84.1058222711921,40.7715520015076,249.664666085748,96.8948505294243
OH,ASHLAND,78,57,78,73.0769230769231,100,52476,40.7,55422,1105.52858586318,-82.2706392344143,40.8457771666925,148.639378001372,47.4668865835139
OH,ASHTABULA,226,121,226,53.5398230088496,100,97512,42.7,47925,1837.53918559505,-80.7483657886476,41.7073918738354,231.766346706046,53.0666234300863
OH,ATHENS,11,11,11,100,100,62380,30,42414,1316.5497771436,-82.045100882147,39.3338512962256,17.6338570054505,47.3814215633688
OH,AUGLAIZE,57,30,57,52.6315789473684,100,46473,40.4,66193,1040.96020776644,-84.2218040765013,40.5609512636956,122.6518623717,44.6443578277751
OH,BELMONT,73,25,73,34.2465753424658,100,66291,44.5,51574,1402.0893024867,-80.9884792116164,40.015805253218,110.12052918194,47.280155324221
OH,BROWN,25,25,25,100,100,43684,42.3,57200,1277.89292038058,-83.8672833321578,38.9337989926277,57.229191465983,34.1843978500093
OH,BUTLER,746,407,675,54.5576407506703,90.4825737265416,390887,36.9,69023,1217.04545036222,-84.5755822163245,39.4386165171087,190.847994433174,321.176994568004
OH,CHAMPAIGN,18,0,18,0,100,38743,41.6,59909,1113.03915170617,-83.7694879543597,40.1377368270282,46.4600056784451,34.8082993671975
OH,CLARK,390,200,390,51.2820512820513,100,135894,41.5,51504,1042.91310584927,-83.7838151633533,39.9168271772651,286.988388008301,130.302322636302
OH,CLERMONT,323,163,323,50.4643962848297,100,208755,40.2,69720,1190.0691108306,-84.1518307461099,39.0472485957407,154.72683289023,175.414182336269
OH,CLINTON,18,0,18,0,100,42035,39.8,54683,1067.87023348571,-83.808425120963,39.4149280773624,42.8214583085524,39.3633970513352
OH,COLUMBIANA,267,155,267,58.0524344569288,100,101650,44.3,49407,1384.81175182841,-80.7771122826885,40.7684088785615,262.666010821446,73.4034787513814
OH,COSHOCTON,12,12,12,100,100,36595,41.1,48552,1469.66507910941,-81.9199866300816,40.3016641256025,32.7913649405657,24.9002310255449
OH,CRAWFORD,69,46,69,66.6666666666667,100,42015,43.1,46391,1042.97839088594,-82.9197883355228,40.8507187996748,164.227061763656,40.283672573802
OH,CUYAHOGA,3326,1673,3068,50.3006614552015,92.2429344558028,1262635,40.4,51741,1190.29074355951,-81.6587666270636,41.4244797624778,263.41737715175,1060.77864322808
OH,DARKE,41,12,41,29.2682926829268,100,51897,41.8,54799,1554.06549870463,-84.6194074580032,40.1330836360458,79.002639844307,33.3943453755701
OH,DEFIANCE,59,41,59,69.4915254237288,100,38267,40.7,62110,1072.61288631503,-84.4903938440325,41.3239689490132,154.17984163901,35.6764313465098
OH,DELAWARE,133,68,133,51.1278195488722,100,215162,39.2,111411,1184.53943881877,-83.0047667290982,40.2783723576204,61.8138890696313,181.641904818772
OH,ERIE,151,101,151,66.8874172185431,100,75482,44.9,58408,659.097254801643,-82.6191706755384,41.3632856885179,200.047693489839,114.523311165537
OH,FAIRFIELD,205,111,205,54.1463414634146,100,159464,39.6,70906,1317.04086866066,-82.6306128121387,39.7515500655034,128.555661465911,121.077488022193
OH,FAYETTE,12,12,12,100,100,28978,40.6,48637,1053.9086569291,-83.456073876704,39.5598014951692,41.4107253778729,27.4957415042369
OH,FRANKLIN,1933,972,1772,50.2845318158303,91.6709777547853,1324505,34.2,62352,1407.97951567373,-83.0093241567239,39.9694815021626,145.941313924825,940.713259856065
OH,FULTON,28,11,28,39.2857142857143,100,42640,41.3,61290,1055.07317523696,-84.1300875926394,41.6018351545955,65.6660412757974,40.4142584616686
OH,GEAUGA,119,64,119,53.781512605042,100,95385,44.8,83730,1057.68595438591,-81.1787112981003,41.4994679978181,124.757561461446,90.1827235243755
OH,GREENE,276,166,276,60.1449275362319,100,168130,38.3,70055,1078.14217158275,-83.8898456263713,39.691448788991,164.158686730506,155.944182902315
OH,GUERNSEY,12,12,12,100,100,38419,42.6,46352,1368.30378484607,-81.4943209097335,40.0519842831764,31.2345454072204,28.0778292258558
OH,HAMILTON,1517,773,1451,50.9558338826632,95.6493078444298,830418,36.8,59190,1068.65894415172,-84.5427208709255,39.1955720852814,182.679084509247,777.06550302554
OH,HANCOCK,81,69,81,85.1851851851852,100,74919,39.3,57384,1382.07717820023,-83.6665878528081,41.0018336991801,108.116766107396,54.2075371634175
OH,HIGHLAND,14,14,14,100,100,43364,40.9,47973,1445.17688743771,-83.6010861250693,39.1846682943903,32.284844571534,30.0060154413929
OH,HOCKING,12,12,12,100,100,28046,42.9,54774,1097.15057259096,-82.4793175189689,39.4970780984564,42.786850174713,25.5625806526888
OH,HOLMES,75,47,75,62.6666666666667,100,44236,32.1,64453,1098.1233877983,-81.9293227314176,40.5612435075879,169.545166832444,40.2832691585703
OH,HURON,90,52,90,57.7777777777778,100,58495,40.1,55041,1281.59880285307,-82.5984272664771,41.1461235886566,153.859304214035,45.6422086769896
OH,JACKSON,19,0,19,0,100,32671,40.1,48915,1091.73368628711,-82.6183498260276,39.0195658116028,58.1555507942824,29.9257963827344
OH,JEFFERSON,93,41,93,44.0860215053764,100,65186,44.9,46849,1064.08728723548,-80.7609851300579,40.384824358494,142.668671187065,61.2600120140092
OH,KNOX,79,45,79,56.9620253164557,100,62792,39.4,61590,1371.66021701841,-82.421550793035,40.3987243462127,125.812205376481,45.7781010347385
OH,LAKE,478,229,478,47.907949790795,100,232527,43.9,65814,599.097230902445,-81.2375432280475,41.6965599564683,205.567525491663,388.128984755505
OH,LAWRENCE,12,0,12,0,100,58141,41.6,46584,1184.64664800443,-82.536672401844,38.5983338636604,20.6394798851069,49.0787696887847
OH,LICKING,259,140,259,54.0540540540541,100,178796,40,67736,1780.25395960533,-82.4830768374377,40.0915821888892,144.85782679702,100.432861859573
OH,LOGAN,37,25,37,67.5675675675676,100,46114,41.2,60417,1208.97981071144,-83.7658188056029,40.3884394373609,80.2359370256321,38.1429032903896
OH,LORAIN,617,321,604,52.0259319286872,97.8930307941653,313534,41.9,58798,1282.18655501454,-82.1513204270757,41.2955011240132,196.788865003476,244.530718851941
OH,LUCAS,861,469,804,54.4715447154472,93.3797909407666,430870,38.1,49946,901.476187436458,-83.6584589147311,41.6199418671715,199.828254461903,477.96048969998
OH,MAHONING,703,344,692,48.9331436699858,98.4352773826458,228017,43.5,47092,1101.12136636367,-80.7763346179331,41.0146667126899,308.310345281273,207.077082477293
OH,MARION,103,51,103,49.5145631067961,100,65390,41.6,49225,1046.69173433768,-83.160887564455,40.5871865228816,157.516439822603,62.4730260637601
OH,MEDINA,313,172,313,54.9520766773163,100,182639,42.5,77784,1095.55692808372,-81.899772097348,41.1175665911456,171.376321596154,166.708817513903
OH,MERCER,37,20,37,54.0540540540541,100,42532,39.4,65566,1226.13664046455,-84.6293739870774,40.539813508724,86.993322674692,34.6878142258971
OH,MIAMI,250,159,250,63.6,100,108962,41.2,62347,1060.94824784331,-84.2288439271639,40.0534475746186,229.437785650043,102.702464725775
OH,MONTGOMERY,1562,815,1445,52.1766965428937,92.5096030729834,537139,39.1,53064,1202.90886828053,-84.2906438092695,39.7545215226464,290.799960531632,446.533410937272
OH,MUSKINGUM,101,45,101,44.5544554455446,100,86464,40.5,48350,1742.38899591687,-81.9443091302371,39.9653237237159,116.811621021466,49.6238212033137
OH,OTTAWA,12,0,12,0,100,40298,49.6,59306,691.576248024234,-83.1408322406359,41.538190903835,29.7781527619237,58.2697860360698
OH,PICKAWAY,91,64,91,70.3296703296703,100,58664,39.5,61629,1312.0412149235,-83.0243003814369,39.6418711734905,155.120687303968,44.7120100593946
OH,PORTAGE,254,155,242,61.0236220472441,95.2755905511811,161854,38.3,59485,1305.46549905573,-81.1974012565539,41.1675575003009,156.931555599491,123.981828793692
OH,PREBLE,39,39,39,100,100,41016,43.1,61339,1104.52314695608,-84.6479816324924,39.7414215967864,95.0848449385606,37.1345771367804
OH,PUTNAM,27,15,27,55.5555555555556,100,34407,40.2,67790,1254.05949038603,-84.1317923486521,41.0220925282372,78.4724038713053,27.4364974419266
OH,RICHLAND,334,182,334,54.4910179640719,100,124988,41.5,49186,1295.34068717948,-82.5363701848982,40.7744569706477,267.225653662752,96.4904455152667
OH,ROSS,66,37,66,56.0606060606061,100,77068,41.2,51508,1795.17546410348,-83.0569988300313,39.3376030365815,85.6386567706441,42.9306224049182
OH,SANDUSKY,52,34,52,65.3846153846154,100,58878,42.4,55245,1068.01948443118,-83.1461401846539,41.3563634514156,88.3182173307517,55.1282077324257
OH,SCIOTO,124,59,124,47.5806451612903,100,73852,40.1,41866,1595.45382218374,-82.9927730223928,38.8040037542988,167.9033743162,46.2890238333046
OH,SENECA,75,52,75,69.3333333333333,100,55055,40.4,52897,1431.65907213747,-83.1276905492455,41.1239021229231,136.227408954682,38.4553844357672
OH,SHELBY,49,37,49,75.5102040816327,100,48154,39.8,64522,1063.59851442992,-84.2048017187719,40.3315117167202,101.756863396603,45.2746025372274
OH,STARK,1382,752,1232,54.4138929088278,89.1461649782923,374552,42.1,55045,1503.73118054045,-81.3657615094548,40.8138576936729,368.974134432602,249.081754004318
OH,SUMMIT,1445,742,1348,51.3494809688581,93.2871972318339,539835,40.9,59253,1088.17282461821,-81.5321939341133,41.1257820111329,267.674381987089,496.093072522192
OH,TRUMBULL,582,287,554,49.3127147766323,95.1890034364261,201682,44.4,47799,1649.03395045085,-80.7611346365567,41.3170924970998,288.57310022709,122.3031217428
OH,TUSCARAWAS,341,195,341,57.1847507331378,100,93199,41,54451,1480.13689328444,-81.4737455265642,40.4407794798679,365.883754117533,62.9664731842406
OH,UNION,14,14,14,100,100,63090,38.1,88565,1131.41097914189,-83.3715031676863,40.2992494256502,22.1905214772547,55.7622306686916
OH,VAN WERT,28,13,28,46.4285714285714,100,28919,41.2,55991,1063.11484952163,-84.586098983241,40.8553830285259,96.8221584425464,27.2021409662491
OH,WARREN,365,200,365,54.7945205479452,100,243236,39.6,89410,1054.81372375655,-84.1667468135099,39.427489165801,150.060024009604,230.596165485745
OH,WASHINGTON,53,27,53,50.9433962264151,100,59656,44.4,51808,1657.33870989027,-81.4955192239553,39.4553798821028,88.8426981359796,35.9950561970219
OH,WAYNE,290,174,290,60,100,116903,38.6,61424,1442.03321394339,-81.8880327051567,40.8288226267077,248.068911832887,81.0681743455249
OH,WILLIAMS,37,21,37,56.7567567567568,100,37084,41.4,52855,1096.09922121657,-84.588136930565,41.5602789032511,99.7734872182073,33.8327035383167
OH,WOOD,149,98,149,65.7718120805369,100,132267,35.1,63189,1607.26884847823,-83.6231202762815,41.3615414391518,112.650925778917,82.2930153379323
OK,BECKHAM,12,12,12,100,100,22331,35.9,47095,2341.41522803636,-99.682070010052,35.2687359467291,53.7369575925843,9.5373941933093
OK,CANADIAN,57,26,57,45.6140350877193,100,155445,36,73591,2345.44906555968,-97.9823250468211,35.5424545062788,36.6689182669111,66.2751548445614
OK,CARTER,26,0,26,0,100,48041,38.3,51148,2159.42122486483,-97.2856747642039,34.2508486936543,54.1204387918653,22.24716486382
OK,CHEROKEE,11,11,11,100,100,47092,35.8,43378,2010.8795180077,-94.9996562085629,35.9064156719719,23.3585322347745,23.4186084140222
OK,CLEVELAND,217,71,217,32.7188940092166,100,296256,34.4,65412,1445.35145201355,-97.3262435451853,35.2029422272378,73.2474616547851,204.971600220334
OK,COMANCHE,62,27,62,43.5483870967742,100,121144,33.3,52377,2806.79272877537,-98.4716953340979,34.6621187645461,51.1787624645051,43.1610067811655
OK,CREEK,110,38,97,34.5454545454546,88.1818181818182,71857,40.4,52315,2512.13300367571,-96.3709842964868,35.9025442491864,153.081815271999,28.6039791264475
OK,CUSTER,41,0,41,0,100,28444,31.9,51351,2595.78228685191,-99.0014818264971,35.6389626009989,144.142877232457,10.9577756748221
OK,GARFIELD,38,26,38,68.421052631579,100,62701,35.8,55435,2745.59150828767,-97.7827223682365,36.3790158785917,60.6050940176393,22.8369733118473
OK,GRADY,18,0,18,0,100,54884,39.6,64507,2861.6482470901,-97.8840851440207,35.0165744463146,32.7964434079149,19.1791566471559
OK,KAY,41,21,41,51.219512195122,100,43611,38.5,47456,2447.44167462157,-97.1440999388566,36.8180065970444,94.012978377015,17.8190150360757
OK,LOGAN,11,11,11,100,100,49752,39.1,70456,1939.26794757486,-97.4431721986286,35.9192355738245,22.1096639331082,25.655041667768
OK,MUSKOGEE,43,30,43,69.7674418604651,100,66245,38.1,41633,2175.02910404435,-95.3792993769214,35.6160657162845,64.9105592874934,30.4570637132261
OK,OKLAHOMA,1084,483,994,44.5571955719557,91.6974169741697,798283,34.9,55519,1860.5208222228,-97.4072079625792,35.5515037600292,135.791442383215,429.064265481467
OK,OTTAWA,11,11,11,100,100,30229,37.9,40662,1255.23207136801,-94.8104374828183,36.835458552852,36.3888980780046,24.0823993343757
OK,POTTAWATOMIE,45,33,45,73.3333333333333,100,72553,37.7,51150,2054.8512612799,-96.9484010952022,35.2064671332225,62.0236241092719,35.3081516736199
OK,ROGERS,100,24,100,24,100,95405,39.3,66038,1842.87605860641,-95.6043758427029,36.3713970309268,104.816309417745,51.7696236567019
OK,STEPHENS,44,30,44,68.1818181818182,100,42823,41.1,51156,2308.55351667487,-97.8514794841876,34.4855809962655,102.748522989982,18.5497107564048
OK,TULSA,1148,500,1062,43.5540069686411,92.5087108013937,670708,35.8,57024,1520.31024528436,-95.9414689262137,36.1208791988994,171.162413449668,441.165217481352
OK,WAGONER,24,0,24,0,100,81401,38.8,64958,1529.74626577553,-95.5211208223071,35.9610852408956,29.4836672768148,53.2120926333703
OK,WASHINGTON,29,29,29,100,100,52606,40,53384,1098.87681119413,-95.9043710383042,36.7148992738683,55.1267916207277,47.8725180694586
OR,CLACKAMAS,195,109,195,55.8974358974359,100,422512,41.7,82911,4876.05076006608,-122.2207179412,45.1879335883167,46.1525353126065,86.6504515211967
OR,DESCHUTES,47,14,47,29.7872340425532,100,199470,42.4,68937,7908.34612278959,-121.226878993169,43.9150297268414,23.5624404672382,25.2227200103426
OR,DOUGLAS,61,35,61,57.3770491803279,100,111292,47,50031,13130.5471126993,-123.164920891115,43.2791490671672,54.8107680695827,8.47580828466494
OR,JACKSON,158,103,147,65.1898734177215,93.0379746835443,223755,42.6,56327,7255.14313703811,-122.728896086048,42.4314392704541,70.6129471967107,30.8408801554462
OR,JOSEPHINE,67,42,67,62.6865671641791,100,88228,47.5,47733,4249.90152710779,-123.555438479198,42.3649436056343,75.9396110078433,20.760010423122
OR,KLAMATH,13,0,13,0,100,69631,42,48560,15895.1462643663,-121.649298554198,42.68356900978,18.6698453275122,4.38064543992896
OR,LANE,133,70,133,52.6315789473684,100,384221,39.7,54942,11970.5392681748,-122.846285491337,43.9394207994756,34.6154947282944,32.0972172925827
OR,LINN,24,0,24,0,100,128967,39.9,59547,5974.03441352451,-122.535026379858,44.4890734854081,18.6094117099723,21.5879238505948
OR,MARION,227,115,227,50.6607929515419,100,346305,36.9,61817,3084.760938588,-122.583859732978,44.9035346990226,65.5491546469153,112.263156495529
OR,MULTNOMAH,494,276,494,55.8704453441296,100,816321,37.5,71425,1205.45387881965,-122.414475329843,45.5470959925207,60.5154099919027,677.189741012176
OR,UMATILLA,11,11,11,100,100,79893,36.7,57973,8368.89724056605,-118.737434464535,45.5909788021386,13.7684152554041,9.546419044643
OR,WASCO,11,0,11,0,100,26610,40.2,54725,6202.01585531794,-121.167552751987,45.1593265460442,41.3378429161969,4.29054046632003
OR,WASHINGTON,99,50,99,50.5050505050505,100,601045,36.9,86626,1882.35970003157,-123.098098011366,45.5599433764414,16.471312464125,319.304009743685
PA,ADAMS,121,80,121,66.1157024793389,100,103802,44,68411,1350.78903598235,-77.2179110664201,39.8714536017195,116.568081539855,76.845456422076
PA,ALLEGHENY,2518,1257,2431,49.9205718824464,96.5448768864178,1249671,40.8,62320,1928.1586923343,-79.9811814791611,40.4687170470954,201.493032966277,648.116259812153
PA,ARMSTRONG,67,41,67,61.1940298507463,100,65460,47,53545,1719.28435921608,-79.464552347832,40.8121367498602,102.3525817293,38.0739809846504
PA,BEAVER,312,147,312,47.1153846153846,100,167864,45.1,59014,1150.1121180576,-80.3493418137078,40.6821627448983,185.864747652862,145.95446597285
PA,BEDFORD,49,20,49,40.8163265306122,100,47580,47,51531,2633.9777790833,-78.4904594800279,40.0062836683279,102.984447246742,18.0639337119082
PA,BERKS,750,374,738,49.8666666666667,98.4,428693,40.2,66154,2242.81758233651,-75.9259074641396,40.4162552260969,174.950372411026,191.140377789173
PA,BLAIR,191,114,191,59.6858638743456,100,122664,43.6,50856,1365.08210448289,-78.3487536004025,40.4808069984494,155.709906737103,89.8583313026924
PA,BRADFORD,12,12,12,100,100,59958,44.5,52375,3007.14770963478,-76.515338306854,41.7886424058307,20.0140098068648,19.9384951420567
PA,BUCKS,1212,632,1201,52.1452145214522,99.0924092409241,646190,44,93181,1610.66153249804,-75.1064393081542,40.3368313253051,187.560934090593,401.195401368901
PA,BUTLER,402,207,402,51.4925373134328,100,194069,43.4,72642,2058.70723972659,-79.9130416503618,40.9114967828684,207.142820337097,94.2674102733393
PA,CAMBRIA,374,166,374,44.3850267379679,100,133198,45.6,47644,1796.01664612207,-78.7140136631178,40.4950703514168,280.784996771723,74.1630097291129
PA,CARBON,33,12,33,36.3636363636364,100,64752,46.6,57601,1003.31011380668,-75.7088666173706,40.9180987408285,50.9636767976279,64.5383706482565
PA,CENTRE,192,75,192,39.0625,100,157987,32.9,61921,2882.68951332227,-77.8200639891767,40.9193596084136,121.528986562186,54.8054167019609
PA,CHESTER,618,324,618,52.4271844660194,100,534860,40.6,104161,1967.00340722699,-75.7487261064669,39.9728994349196,115.54425457129,271.916153289244
PA,CLARION,22,11,22,50,100,37198,41.8,49695,1579.52533520088,-79.4210835818636,41.1922572633176,59.1429646755202,23.5501129174792
PA,CLEARFIELD,50,37,50,74,100,80431,45.4,50150,2988.83544541659,-78.4743452056923,41.0000181982058,62.1650856013229,26.9104811786616
PA,CLINTON,24,13,24,54.1666666666667,100,37377,39.4,51145,2323.45288495681,-77.6376614209366,41.2339949914521,64.2106108034353,16.0868336267962
PA,COLUMBIA,58,25,58,43.1034482758621,100,64686,41.2,52219,1270.00916973555,-76.4051433558002,41.0484971953809,89.6639149120366,50.9334905144578
PA,CRAWFORD,125,70,125,56,100,83825,43.3,51919,2687.1521718834,-80.1064163443245,41.6847935879437,149.120190873844,31.1947350347665
PA,CUMBERLAND,478,223,467,46.652719665272,97.6987447698745,260254,40.7,71979,1425.36423621035,-77.2656992259993,40.1636621472983,183.666725583468,182.587715749024
PA,DAUPHIN,356,209,345,58.7078651685393,96.9101123595506,286717,39.6,63123,1445.76791712354,-76.779403011849,40.4152316240882,124.164245580137,198.314678728274
PA,DELAWARE,1072,490,1072,45.7089552238806,100,576523,38.9,76238,494.379633448441,-75.3991046490975,39.9166723496184,185.942278105123,1166.15443071266
PA,ERIE,351,178,351,50.7122507122507,100,270739,39.7,52863,2097.12218307868,-80.0329691488978,41.9926399591548,129.645156405246,129.100250898372
PA,FAYETTE,333,175,321,52.5525525525526,96.3963963963964,128585,45.1,49075,2067.587372871,-79.6473759772853,39.919818707163,258.972663996578,62.1908421802025
PA,FRANKLIN,363,218,350,60.0550964187328,96.4187327823691,155951,41.7,63420,2001.71987376536,-77.7213678460338,39.9272067331279,232.765419907535,77.9085036042762
PA,HUNTINGDON,14,14,14,100,100,44071,44.1,53597,2303.00249432692,-77.9812165483225,40.4165334839748,31.7669215583944,19.1363231731455
